ID,Data,Time
Pump_percentage,65.9,85605.767
flow,0.156,85606.773
Pump_percentage,65.9,85606.775
flow,0.1548,85607.781
Pump_percentage,65.9,85607.783
flow,0.156,85608.789
Pump_percentage,65.9,85608.791
flow,0.1566,85609.797
Pump_percentage,65.9,85609.798
flow,0.1566,85610.806
Pump_percentage,65.9,85610.807
flow,0.156,85611.809
Pump_percentage,65.9,85611.811
flow,0.1596,85612.812
Pump_percentage,65.8,85612.814
flow,0.1608,85613.817
Pump_percentage,65.8,85613.819
flow,0.1608,85614.817
Pump_percentage,65.8,85614.819
flow,0.162,85615.825
Pump_percentage,65.7,85615.827
flow,0.1626,85616.825
Pump_percentage,65.7,85616.826
flow,0.165,85617.831
Pump_percentage,65.7,85617.832
flow,0.1656,85618.833
Pump_percentage,65.6,85618.834
flow,0.1638,85619.838
Pump_percentage,65.6,85619.84
flow,0.1566,85620.845
Pump_percentage,65.6,85620.847
flow,0.1518,85621.853
Pump_percentage,65.6,85621.853
flow,0.147,85622.861
Pump_percentage,65.7,85622.863
flow,0.141,85623.873
Pump_percentage,65.8,85623.874
flow,0.1356,85624.886
Pump_percentage,65.8,85624.886
flow,0.135,85625.893
Pump_percentage,65.9,85625.894
flow,0.1356,85626.905
Pump_percentage,66.0,85626.906
flow,0.1416,85627.905
Pump_percentage,66.0,85627.907
flow,0.147,85628.917
Pump_percentage,66.0,85628.918
flow,0.1548,85629.929
Pump_percentage,66.0,85629.931
flow,0.159,85630.934
Pump_percentage,65.9,85630.936
flow,0.162,85631.938
Pump_percentage,65.9,85631.939
flow,0.165,85632.941
Pump_percentage,65.9,85632.943
flow,0.1668,85633.945
Pump_percentage,65.8,85633.947
flow,0.1668,85634.946
Pump_percentage,65.8,85634.947
flow,0.165,85635.958
Pump_percentage,65.7,85635.959
flow,0.1626,85636.969
Pump_percentage,65.7,85636.971
flow,0.1608,85637.973
Pump_percentage,65.7,85637.976
flow,0.1596,85638.981
Pump_percentage,65.7,85638.983
flow,0.156,85639.985
Pump_percentage,65.7,85639.987
flow,0.1518,85640.995
Pump_percentage,65.7,85640.996
flow,0.1458,85641.998
Pump_percentage,65.8,85642.0
flow,0.144,85643.002
Pump_percentage,65.8,85643.003
flow,0.144,85644.006
Pump_percentage,65.8,85644.007
flow,0.1518,85645.009
Pump_percentage,65.8,85645.011
flow,0.1638,85646.013
Pump_percentage,65.7,85646.015
flow,0.1758,85647.013
Pump_percentage,65.6,85647.015
flow,0.1866,85648.029
Pump_percentage,65.5,85648.031
flow,0.1926,85649.034
Pump_percentage,65.3,85649.035
flow,0.1926,85650.045
Pump_percentage,65.2,85650.048
flow,0.1896,85651.049
Pump_percentage,65.1,85651.051
flow,0.186,85652.053
Pump_percentage,65.0,85652.055
flow,0.183,85653.065
Pump_percentage,64.9,85653.067
flow,0.1788,85654.082
Pump_percentage,64.8,85654.083
flow,0.177,85655.094
Pump_percentage,64.7,85655.095
flow,0.1698,85656.11
Pump_percentage,64.7,85656.111
flow,0.1626,85657.117
Pump_percentage,64.7,85657.119
flow,0.1608,85658.117
Pump_percentage,64.7,85658.119
flow,0.1596,85659.117
Pump_percentage,64.7,85659.119
flow,0.1596,85660.121
Pump_percentage,64.7,85660.122
flow,0.162,85661.138
Pump_percentage,64.6,85661.14
flow,0.162,85662.142
Pump_percentage,64.6,85662.143
flow,0.162,85663.154
Pump_percentage,64.6,85663.155
flow,0.162,85664.162
Pump_percentage,64.5,85664.163
flow,0.1608,85665.161
Pump_percentage,64.5,85665.163
flow,0.162,85666.166
Pump_percentage,64.5,85666.166
flow,0.159,85667.17
Pump_percentage,64.5,85667.172
flow,0.153,85668.173
Pump_percentage,64.5,85668.175
flow,0.1458,85669.173
Pump_percentage,64.6,85669.175
flow,0.1398,85670.186
Pump_percentage,64.6,85670.187
flow,0.129,85671.186
Pump_percentage,64.8,85671.188
flow,0.1218,85672.189
Pump_percentage,64.9,85672.191
flow,0.1188,85673.201
Pump_percentage,65.0,85673.203
flow,0.1188,85674.21
Pump_percentage,65.2,85674.211
flow,0.123,85675.215
Pump_percentage,65.3,85675.216
flow,0.129,85676.221
Pump_percentage,65.3,85676.223
flow,0.1356,85677.227
Pump_percentage,65.4,85677.228
flow,0.1398,85678.234
Pump_percentage,65.4,85678.236
flow,0.1416,85679.238
Pump_percentage,65.4,85679.24
flow,0.1458,85680.253
Pump_percentage,65.5,85680.256
flow,0.1506,85681.257
Pump_percentage,65.5,85681.259
flow,0.1578,85682.262
Pump_percentage,65.4,85682.263
flow,0.1608,85683.279
Pump_percentage,65.4,85683.28
flow,0.1608,85684.293
Pump_percentage,65.4,85684.295
flow,0.1596,85685.301
Pump_percentage,65.3,85685.303
flow,0.1578,85686.302
Pump_percentage,65.3,85686.304
flow,0.1548,85687.317
Pump_percentage,65.4,85687.319
flow,0.1488,85688.334
Pump_percentage,65.4,85688.336
flow,0.1446,85689.33
Pump_percentage,65.4,85689.332
flow,0.144,85690.33
Pump_percentage,65.5,85690.331
flow,0.1458,85691.341
Pump_percentage,65.5,85691.343
flow,0.147,85692.346
Pump_percentage,65.5,85692.348
flow,0.1476,85693.346
Pump_percentage,65.5,85693.348
flow,0.1476,85694.354
Pump_percentage,65.6,85694.356
flow,0.147,85695.358
Pump_percentage,65.6,85695.359
flow,0.1476,85696.366
Pump_percentage,65.6,85696.367
flow,0.1488,85697.37
Pump_percentage,65.6,85697.371
flow,0.15,85698.378
Pump_percentage,65.6,85698.379
flow,0.15,85699.382
Pump_percentage,65.7,85699.384
flow,0.1488,85700.39
Pump_percentage,65.7,85700.392
flow,0.15,85701.403
Pump_percentage,65.7,85701.405
flow,0.153,85702.414
Pump_percentage,65.7,85702.415
flow,0.153,85703.43
Pump_percentage,65.7,85703.432
flow,0.1506,85704.442
Pump_percentage,65.7,85704.443
flow,0.15,85705.445
Pump_percentage,65.7,85705.447
flow,0.1488,85706.453
Pump_percentage,65.8,85706.455
flow,0.15,85707.458
Pump_percentage,65.8,85707.459
flow,0.1488,85708.463
Pump_percentage,65.8,85708.464
flow,0.1488,85709.466
Pump_percentage,65.8,85709.468
flow,0.1488,85710.466
Pump_percentage,65.8,85710.468
flow,0.1476,85711.47
Pump_percentage,65.9,85711.472
flow,0.15,85712.474
Pump_percentage,65.9,85712.475
flow,0.15,85713.478
Pump_percentage,65.9,85713.48
flow,0.1518,85714.481
Pump_percentage,65.9,85714.483
flow,0.1536,85715.485
Pump_percentage,65.9,85715.487
flow,0.1566,85716.498
Pump_percentage,65.9,85716.499
flow,0.1596,85717.509
Pump_percentage,65.8,85717.511
flow,0.1608,85718.522
Pump_percentage,65.8,85718.523
flow,0.162,85719.534
Pump_percentage,65.8,85719.536
flow,0.162,85720.545
Pump_percentage,65.7,85720.547
flow,0.162,85721.562
Pump_percentage,65.7,85721.564
flow,0.162,85722.565
Pump_percentage,65.7,85722.567
flow,0.159,85723.567
Pump_percentage,65.7,85723.569
flow,0.153,85724.57
Pump_percentage,65.7,85724.571
flow,0.1476,85725.574
Pump_percentage,65.7,85725.576
flow,0.144,85726.59
Pump_percentage,65.8,85726.591
flow,0.1428,85727.591
Pump_percentage,65.8,85727.592
flow,0.1428,85728.606
Pump_percentage,65.9,85728.607
flow,0.147,85729.617
Pump_percentage,65.9,85729.619
flow,0.1518,85730.622
Pump_percentage,65.9,85730.624
flow,0.1548,85731.633
Pump_percentage,65.9,85731.635
flow,0.156,85732.642
Pump_percentage,65.9,85732.645
flow,0.1578,85733.658
Pump_percentage,65.8,85733.66
flow,0.1596,85734.663
Pump_percentage,65.8,85734.664
flow,0.1608,85735.662
Pump_percentage,65.8,85735.664
flow,0.1638,85736.666
Pump_percentage,65.7,85736.667
flow,0.1668,85737.674
Pump_percentage,65.7,85737.676
flow,0.1668,85738.677
Pump_percentage,65.7,85738.679
flow,0.1638,85739.682
Pump_percentage,65.6,85739.683
flow,0.1626,85740.686
Pump_percentage,65.6,85740.688
flow,0.1566,85741.699
Pump_percentage,65.6,85741.701
flow,0.1506,85742.702
Pump_percentage,65.6,85742.704
flow,0.1458,85743.713
Pump_percentage,65.7,85743.716
flow,0.1428,85744.73
Pump_percentage,65.7,85744.732
flow,0.141,85745.746
Pump_percentage,65.8,85745.748
flow,0.141,85746.747
Pump_percentage,65.8,85746.748
flow,0.1428,85747.752
Pump_percentage,65.9,85747.754
flow,0.1476,85748.766
Pump_percentage,65.9,85748.767
flow,0.1518,85749.778
Pump_percentage,65.9,85749.78
flow,0.1566,85750.782
Pump_percentage,65.9,85750.784
flow,0.1596,85751.786
Pump_percentage,65.8,85751.788
flow,0.1608,85752.787
Pump_percentage,65.8,85752.788
flow,0.162,85753.799
Pump_percentage,65.8,85753.801
flow,0.159,85754.811
Pump_percentage,65.8,85754.812
flow,0.1578,85755.815
Pump_percentage,65.8,85755.816
flow,0.159,85756.83
Pump_percentage,65.7,85756.831
flow,0.1578,85757.843
Pump_percentage,65.7,85757.844
flow,0.1548,85758.858
Pump_percentage,65.7,85758.859
flow,0.153,85759.862
Pump_percentage,65.7,85759.864
flow,0.1518,85760.874
Pump_percentage,65.8,85760.876
flow,0.15,85761.886
Pump_percentage,65.8,85761.888
flow,0.147,85762.895
Pump_percentage,65.8,85762.896
flow,0.1458,85763.906
Pump_percentage,65.8,85763.907
flow,0.15,85764.923
Pump_percentage,65.8,85764.924
flow,0.159,85765.922
Pump_percentage,65.8,85765.924
flow,0.1698,85766.934
Pump_percentage,65.7,85766.936
flow,0.18,85767.942
Pump_percentage,65.6,85767.943
flow,0.1896,85768.959
Pump_percentage,65.4,85768.96
flow,0.1956,85769.974
Pump_percentage,65.3,85769.976
flow,0.1968,85770.974
Pump_percentage,65.1,85770.976
flow,0.1956,85771.986
Pump_percentage,65.0,85771.988
flow,0.192,85772.99
Pump_percentage,64.9,85772.992
flow,0.1836,85773.99
Pump_percentage,64.8,85773.991
flow,0.1746,85774.998
Pump_percentage,64.7,85775.0
flow,0.1668,85776.002
Pump_percentage,64.7,85776.003
flow,0.1596,85777.007
Pump_percentage,64.7,85777.008
flow,0.1548,85778.022
Pump_percentage,64.7,85778.023
flow,0.1518,85779.027
Pump_percentage,64.8,85779.028
flow,0.1488,85780.035
Pump_percentage,64.8,85780.036
flow,0.1476,85781.05
Pump_percentage,64.8,85781.052
flow,0.1488,85782.062
Pump_percentage,64.8,85782.064
flow,0.1518,85783.079
Pump_percentage,64.8,85783.08
flow,0.1548,85784.09
Pump_percentage,64.8,85784.092
flow,0.1578,85785.09
Pump_percentage,64.8,85785.092
flow,0.1638,85786.102
Pump_percentage,64.7,85786.104
flow,0.165,85787.102
Pump_percentage,64.7,85787.104
flow,0.1638,85788.114
Pump_percentage,64.7,85788.116
flow,0.1608,85789.131
Pump_percentage,64.7,85789.132
flow,0.1578,85790.143
Pump_percentage,64.7,85790.144
flow,0.1488,85791.154
Pump_percentage,64.7,85791.155
flow,0.1398,85792.158
Pump_percentage,64.8,85792.16
flow,0.132,85793.176
Pump_percentage,64.9,85793.177
flow,0.1266,85794.174
Pump_percentage,65.0,85794.176
flow,0.1218,85795.191
Pump_percentage,65.1,85795.192
flow,0.1218,85796.19
Pump_percentage,65.2,85796.192
flow,0.126,85797.206
Pump_percentage,65.3,85797.208
flow,0.1296,85798.215
Pump_percentage,65.4,85798.216
flow,0.1356,85799.231
Pump_percentage,65.5,85799.231
flow,0.1398,85800.242
Pump_percentage,65.5,85800.244
flow,0.1458,85801.246
Pump_percentage,65.5,85801.248
flow,0.1488,85802.259
Pump_percentage,65.5,85802.26
flow,0.1518,85803.271
Pump_percentage,65.5,85803.272
flow,0.1536,85804.282
Pump_percentage,65.5,85804.284
flow,0.1548,85805.294
Pump_percentage,65.5,85805.295
flow,0.1536,85806.307
Pump_percentage,65.5,85806.308
flow,0.1518,85807.314
Pump_percentage,65.5,85807.316
flow,0.15,85808.322
Pump_percentage,65.5,85808.324
flow,0.15,85809.334
Pump_percentage,65.6,85809.336
flow,0.1476,85810.342
Pump_percentage,65.6,85810.344
flow,0.147,85811.354
Pump_percentage,65.6,85811.355
flow,0.1476,85812.354
Pump_percentage,65.6,85812.356
flow,0.147,85813.354
Pump_percentage,65.7,85813.355
flow,0.144,85814.358
Pump_percentage,65.7,85814.36
flow,0.1416,85815.374
Pump_percentage,65.8,85815.375
flow,0.1446,85816.375
Pump_percentage,65.8,85816.376
flow,0.1446,85817.377
Pump_percentage,65.8,85817.379
flow,0.147,85818.386
Pump_percentage,65.8,85818.388
flow,0.1518,85819.391
Pump_percentage,65.8,85819.392
flow,0.1578,85820.394
Pump_percentage,65.8,85820.396
flow,0.1608,85821.394
Pump_percentage,65.8,85821.396
flow,0.1638,85822.398
Pump_percentage,65.7,85822.4
flow,0.165,85823.403
Pump_percentage,65.7,85823.405
flow,0.1638,85824.407
Pump_percentage,65.7,85824.408
flow,0.159,85825.41
Pump_percentage,65.7,85825.412
flow,0.153,85826.415
Pump_percentage,65.7,85826.417
flow,0.1446,85827.427
Pump_percentage,65.7,85827.428
flow,0.1368,85828.432
Pump_percentage,65.8,85828.433
flow,0.129,85829.448
Pump_percentage,65.9,85829.449
flow,0.1266,85830.443
Pump_percentage,66.0,85830.445
flow,0.1296,85831.443
Pump_percentage,66.1,85831.445
flow,0.1356,85832.462
Pump_percentage,66.2,85832.464
flow,0.141,85833.479
Pump_percentage,66.2,85833.48
flow,0.144,85834.483
Pump_percentage,66.2,85834.485
flow,0.1458,85835.49
Pump_percentage,66.2,85835.492
flow,0.1476,85836.495
Pump_percentage,66.3,85836.497
flow,0.1518,85837.502
Pump_percentage,66.3,85837.503
flow,0.153,85838.506
Pump_percentage,66.3,85838.508
flow,0.1536,85839.515
Pump_percentage,66.3,85839.517
flow,0.153,85840.528
Pump_percentage,66.3,85840.529
flow,0.1518,85841.531
Pump_percentage,66.3,85841.532
flow,0.153,85842.534
Pump_percentage,66.3,85842.536
flow,0.1518,85843.539
Pump_percentage,66.3,85843.541
flow,0.1476,85844.55
Pump_percentage,66.3,85844.552
flow,0.1476,85845.562
Pump_percentage,66.4,85845.564
flow,0.1476,85846.563
Pump_percentage,66.4,85846.564
flow,0.1488,85847.563
Pump_percentage,66.4,85847.565
flow,0.15,85848.575
Pump_percentage,66.4,85848.577
flow,0.153,85849.595
Pump_percentage,66.4,85849.597
flow,0.156,85850.599
Pump_percentage,66.4,85850.601
flow,0.159,85851.599
Pump_percentage,66.4,85851.602
flow,0.159,85852.611
Pump_percentage,66.3,85852.613
flow,0.1596,85853.627
Pump_percentage,66.3,85853.629
flow,0.1596,85854.639
Pump_percentage,66.3,85854.641
flow,0.1608,85855.656
Pump_percentage,66.3,85855.658
flow,0.1626,85856.676
Pump_percentage,66.2,85856.677
flow,0.1626,85857.69
Pump_percentage,66.2,85857.694
flow,0.1626,85858.699
Pump_percentage,66.2,85858.7
flow,0.162,85859.711
Pump_percentage,66.2,85859.713
flow,0.162,85860.716
Pump_percentage,66.1,85860.718
flow,0.162,85861.72
Pump_percentage,66.1,85861.721
flow,0.1608,85862.738
Pump_percentage,66.1,85862.74
flow,0.1596,85863.74
Pump_percentage,66.1,85863.741
flow,0.159,85864.748
Pump_percentage,66.1,85864.749
flow,0.1578,85865.747
Pump_percentage,66.0,85865.749
flow,0.1578,85866.751
Pump_percentage,66.0,85866.753
flow,0.1566,85867.771
Pump_percentage,66.0,85867.773
flow,0.156,85868.775
Pump_percentage,66.0,85868.777
flow,0.156,85869.791
Pump_percentage,66.0,85869.793
flow,0.1566,85870.787
Pump_percentage,66.0,85870.789
flow,0.1566,85871.787
Pump_percentage,66.0,85871.789
flow,0.156,85872.791
Pump_percentage,66.0,85872.793
flow,0.1536,85873.798
Pump_percentage,66.0,85873.8
flow,0.1536,85874.811
Pump_percentage,66.0,85874.813
flow,0.1548,85875.814
Pump_percentage,66.0,85875.816
flow,0.1536,85876.819
Pump_percentage,66.0,85876.821
flow,0.153,85877.83
Pump_percentage,66.0,85877.832
flow,0.1518,85878.834
Pump_percentage,66.0,85878.836
flow,0.153,85879.847
Pump_percentage,66.0,85879.848
flow,0.1548,85880.855
Pump_percentage,66.0,85880.857
flow,0.153,85881.863
Pump_percentage,66.0,85881.865
flow,0.1536,85882.871
Pump_percentage,66.0,85882.872
flow,0.1536,85883.878
Pump_percentage,66.0,85883.88
flow,0.156,85884.883
Pump_percentage,66.0,85884.885
flow,0.162,85885.887
Pump_percentage,66.0,85885.889
flow,0.1686,85886.895
Pump_percentage,65.9,85886.897
flow,0.1776,85887.899
Pump_percentage,65.8,85887.901
flow,0.1848,85888.903
Pump_percentage,65.7,85888.904
flow,0.1896,85889.914
Pump_percentage,65.5,85889.916
flow,0.1938,85890.923
Pump_percentage,65.4,85890.924
flow,0.198,85891.937
Pump_percentage,65.2,85891.938
flow,0.1968,85892.943
Pump_percentage,65.1,85892.945
flow,0.1926,85893.954
Pump_percentage,64.9,85893.956
flow,0.1878,85894.963
Pump_percentage,64.8,85894.965
flow,0.18,85895.971
Pump_percentage,64.8,85895.972
flow,0.1728,85896.972
Pump_percentage,64.7,85896.974
flow,0.1668,85897.971
Pump_percentage,64.7,85897.973
flow,0.159,85898.984
Pump_percentage,64.7,85898.986
flow,0.153,85899.985
Pump_percentage,64.7,85899.986
flow,0.1488,85900.987
Pump_percentage,64.8,85900.988
flow,0.147,85901.991
Pump_percentage,64.8,85901.993
flow,0.1458,85903.007
Pump_percentage,64.8,85903.009
flow,0.1488,85904.011
Pump_percentage,64.8,85904.013
flow,0.1506,85905.028
Pump_percentage,64.9,85905.03
flow,0.153,85906.031
Pump_percentage,64.9,85906.033
flow,0.1566,85907.035
Pump_percentage,64.8,85907.037
flow,0.1608,85908.048
Pump_percentage,64.8,85908.05
flow,0.162,85909.052
Pump_percentage,64.8,85909.053
flow,0.1566,85910.065
Pump_percentage,64.8,85910.067
flow,0.15,85911.068
Pump_percentage,64.8,85911.07
flow,0.1416,85912.069
Pump_percentage,64.9,85912.071
flow,0.1368,85913.072
Pump_percentage,65.0,85913.073
flow,0.132,85914.087
Pump_percentage,65.1,85914.089
flow,0.1266,85915.104
Pump_percentage,65.2,85915.105
flow,0.126,85916.115
Pump_percentage,65.3,85916.117
flow,0.126,85917.128
Pump_percentage,65.4,85917.129
flow,0.1278,85918.136
Pump_percentage,65.5,85918.137
flow,0.1326,85919.152
Pump_percentage,65.5,85919.153
flow,0.138,85920.159
Pump_percentage,65.6,85920.161
flow,0.141,85921.163
Pump_percentage,65.6,85921.164
flow,0.147,85922.172
Pump_percentage,65.6,85922.173
flow,0.1488,85923.176
Pump_percentage,65.6,85923.177
flow,0.1518,85924.183
Pump_percentage,65.6,85924.185
flow,0.1518,85925.2
Pump_percentage,65.6,85925.201
flow,0.1506,85926.203
Pump_percentage,65.6,85926.205
flow,0.1518,85927.212
Pump_percentage,65.6,85927.213
flow,0.1518,85928.215
Pump_percentage,65.6,85928.217
flow,0.153,85929.219
Pump_percentage,65.6,85929.221
flow,0.1506,85930.231
Pump_percentage,65.7,85930.233
flow,0.1488,85931.236
Pump_percentage,65.7,85931.237
flow,0.147,85932.251
Pump_percentage,65.7,85932.253
flow,0.15,85933.255
Pump_percentage,65.7,85933.257
flow,0.156,85934.26
Pump_percentage,65.7,85934.26
flow,0.1596,85935.276
Pump_percentage,65.7,85935.277
flow,0.1638,85936.276
Pump_percentage,65.6,85936.277
flow,0.165,85937.28
Pump_percentage,65.6,85937.281
flow,0.165,85938.283
Pump_percentage,65.6,85938.285
flow,0.1608,85939.288
Pump_percentage,65.5,85939.289
flow,0.156,85940.288
Pump_percentage,65.6,85940.289
flow,0.15,85941.303
Pump_percentage,65.6,85941.304
flow,0.1446,85942.315
Pump_percentage,65.6,85942.316
flow,0.141,85943.316
Pump_percentage,65.7,85943.318
flow,0.1398,85944.319
Pump_percentage,65.8,85944.321
flow,0.1416,85945.323
Pump_percentage,65.8,85945.324
flow,0.1416,85946.327
Pump_percentage,65.8,85946.329
flow,0.1416,85947.328
Pump_percentage,65.9,85947.329
flow,0.1458,85948.335
Pump_percentage,65.9,85948.337
flow,0.147,85949.339
Pump_percentage,65.9,85949.341
flow,0.1476,85950.343
Pump_percentage,65.9,85950.345
flow,0.1488,85951.343
Pump_percentage,66.0,85951.344
flow,0.1488,85952.351
Pump_percentage,66.0,85952.353
flow,0.15,85953.351
Pump_percentage,66.0,85953.352
flow,0.1506,85954.356
Pump_percentage,66.0,85954.357
flow,0.15,85955.359
Pump_percentage,66.0,85955.361
flow,0.153,85956.371
Pump_percentage,66.0,85956.373
flow,0.1536,85957.387
Pump_percentage,66.0,85957.388
flow,0.1536,85958.387
Pump_percentage,66.0,85958.389
flow,0.156,85959.399
Pump_percentage,66.0,85959.401
flow,0.1578,85960.411
Pump_percentage,66.0,85960.413
flow,0.156,85961.423
Pump_percentage,66.0,85961.425
flow,0.153,85962.436
Pump_percentage,66.0,85962.437
flow,0.15,85963.452
Pump_percentage,66.0,85963.453
flow,0.1488,85964.468
Pump_percentage,66.0,85964.468
flow,0.1476,85965.48
Pump_percentage,66.1,85965.481
flow,0.1488,85966.492
Pump_percentage,66.1,85966.493
flow,0.1476,85967.504
Pump_percentage,66.1,85967.506
flow,0.1476,85968.516
Pump_percentage,66.1,85968.516
flow,0.1476,85969.527
Pump_percentage,66.2,85969.529
flow,0.1446,85970.543
Pump_percentage,66.2,85970.544
flow,0.144,85971.544
Pump_percentage,66.2,85971.544
flow,0.144,85972.551
Pump_percentage,66.3,85972.553
flow,0.144,85973.559
Pump_percentage,66.3,85973.561
flow,0.1446,85974.575
Pump_percentage,66.3,85974.577
flow,0.147,85975.588
Pump_percentage,66.4,85975.588
flow,0.1488,85976.6
Pump_percentage,66.4,85976.602
flow,0.1506,85977.615
Pump_percentage,66.4,85977.616
flow,0.153,85978.632
Pump_percentage,66.4,85978.633
flow,0.1578,85979.644
Pump_percentage,66.3,85979.645
flow,0.1596,85980.647
Pump_percentage,66.3,85980.649
flow,0.1566,85981.66
Pump_percentage,66.3,85981.661
flow,0.1566,85982.663
Pump_percentage,66.3,85982.665
flow,0.1578,85983.68
Pump_percentage,66.3,85983.681
flow,0.1566,85984.684
Pump_percentage,66.3,85984.685
flow,0.1536,85985.684
Pump_percentage,66.3,85985.685
flow,0.15,85986.688
Pump_percentage,66.3,85986.688
flow,0.147,85987.691
Pump_percentage,66.4,85987.692
flow,0.1476,85988.703
Pump_percentage,66.4,85988.705
flow,0.1536,85989.719
Pump_percentage,66.4,85989.721
flow,0.159,85990.719
Pump_percentage,66.3,85990.721
flow,0.1596,85991.727
Pump_percentage,66.3,85991.729
flow,0.1608,85992.735
Pump_percentage,66.3,85992.737
flow,0.1608,85993.739
Pump_percentage,66.3,85993.741
flow,0.1566,85994.745
Pump_percentage,66.3,85994.745
flow,0.1536,85995.748
Pump_percentage,66.3,85995.749
flow,0.153,85996.747
Pump_percentage,66.3,85996.749
flow,0.15,85997.764
Pump_percentage,66.3,85997.766
flow,0.15,85998.768
Pump_percentage,66.3,85998.77
flow,0.1506,85999.776
Pump_percentage,66.3,85999.778
flow,0.1518,86000.78
Pump_percentage,66.4,86000.781
flow,0.1518,86001.792
Pump_percentage,66.4,86001.793
flow,0.153,86002.8
Pump_percentage,66.4,86002.802
flow,0.153,86003.808
Pump_percentage,66.4,86003.809
flow,0.1506,86004.823
Pump_percentage,66.4,86004.824
flow,0.1566,86005.829
Pump_percentage,66.4,86005.83
flow,0.1668,86006.84
Pump_percentage,66.3,86006.842
flow,0.1758,86007.844
Pump_percentage,66.2,86007.846
flow,0.183,86008.848
Pump_percentage,66.1,86008.849
flow,0.186,86009.852
Pump_percentage,65.9,86009.853
flow,0.1866,86010.864
Pump_percentage,65.8,86010.865
flow,0.1896,86011.863
Pump_percentage,65.7,86011.865
flow,0.192,86012.872
Pump_percentage,65.5,86012.873
flow,0.1938,86013.872
Pump_percentage,65.4,86013.873
flow,0.192,86014.875
Pump_percentage,65.3,86014.877
flow,0.1896,86015.884
Pump_percentage,65.2,86015.885
flow,0.186,86016.889
Pump_percentage,65.1,86016.89
flow,0.1788,86017.892
Pump_percentage,65.0,86017.893
flow,0.1716,86018.903
Pump_percentage,65.0,86018.904
flow,0.168,86019.921
Pump_percentage,64.9,86019.922
flow,0.1638,86020.932
Pump_percentage,64.9,86020.933
flow,0.162,86021.948
Pump_percentage,64.9,86021.949
flow,0.1608,86022.956
Pump_percentage,64.9,86022.957
flow,0.1596,86023.968
Pump_percentage,64.9,86023.97
flow,0.1566,86024.984
Pump_percentage,64.9,86024.986
flow,0.1578,86025.996
Pump_percentage,64.8,86025.996
flow,0.1578,86026.996
Pump_percentage,64.8,86026.997
flow,0.1536,86028.012
Pump_percentage,64.8,86028.013
flow,0.147,86029.024
Pump_percentage,64.9,86029.025
flow,0.1386,86030.04
Pump_percentage,65.0,86030.042
flow,0.135,86031.051
Pump_percentage,65.0,86031.053
flow,0.1308,86032.064
Pump_percentage,65.1,86032.065
flow,0.1266,86033.064
Pump_percentage,65.3,86033.065
flow,0.1248,86034.084
Pump_percentage,65.4,86034.085
flow,0.1236,86035.1
Pump_percentage,65.5,86035.102
flow,0.126,86036.113
Pump_percentage,65.6,86036.114
flow,0.129,86037.12
Pump_percentage,65.6,86037.122
flow,0.135,86038.132
Pump_percentage,65.7,86038.134
flow,0.141,86039.132
Pump_percentage,65.7,86039.133
flow,0.1458,86040.145
Pump_percentage,65.7,86040.146
flow,0.1518,86041.16
Pump_percentage,65.7,86041.162
flow,0.1578,86042.16
Pump_percentage,65.7,86042.161
flow,0.162,86043.164
Pump_percentage,65.7,86043.166
flow,0.1626,86044.168
Pump_percentage,65.6,86044.17
flow,0.1596,86045.184
Pump_percentage,65.6,86045.185
flow,0.1566,86046.187
Pump_percentage,65.6,86046.189
flow,0.1518,86047.192
Pump_percentage,65.6,86047.193
flow,0.1476,86048.196
Pump_percentage,65.7,86048.197
flow,0.147,86049.196
Pump_percentage,65.7,86049.197
flow,0.147,86050.212
Pump_percentage,65.7,86050.213
flow,0.1476,86051.213
Pump_percentage,65.7,86051.214
flow,0.147,86052.216
Pump_percentage,65.8,86052.218
flow,0.1458,86053.216
Pump_percentage,65.8,86053.218
flow,0.1476,86054.224
Pump_percentage,65.8,86054.226
flow,0.1506,86055.225
Pump_percentage,65.8,86055.226
flow,0.156,86056.228
Pump_percentage,65.8,86056.23
flow,0.156,86057.232
Pump_percentage,65.8,86057.233
flow,0.156,86058.236
Pump_percentage,65.8,86058.237
flow,0.1536,86059.24
Pump_percentage,65.8,86059.241
flow,0.153,86060.243
Pump_percentage,65.8,86060.245
flow,0.1518,86061.252
Pump_percentage,65.8,86061.254
flow,0.1506,86062.255
Pump_percentage,65.8,86062.257
flow,0.1506,86063.256
Pump_percentage,65.9,86063.258
flow,0.1506,86064.26
Pump_percentage,65.9,86064.261
flow,0.153,86065.264
Pump_percentage,65.9,86065.266
flow,0.153,86066.276
Pump_percentage,65.9,86066.278
flow,0.1506,86067.28
Pump_percentage,65.9,86067.281
flow,0.1476,86068.292
Pump_percentage,65.9,86068.294
flow,0.1458,86069.3
Pump_percentage,66.0,86069.301
flow,0.1458,86070.304
Pump_percentage,66.0,86070.305
flow,0.144,86071.312
Pump_percentage,66.0,86071.313
flow,0.141,86072.316
Pump_percentage,66.1,86072.318
flow,0.141,86073.332
Pump_percentage,66.1,86073.334
flow,0.1398,86074.332
Pump_percentage,66.2,86074.334
flow,0.1398,86075.344
Pump_percentage,66.2,86075.345
flow,0.1398,86076.357
Pump_percentage,66.3,86076.359
flow,0.141,86077.365
Pump_percentage,66.3,86077.366
flow,0.1398,86078.368
Pump_percentage,66.4,86078.37
flow,0.141,86079.368
Pump_percentage,66.4,86079.37
flow,0.1428,86080.372
Pump_percentage,66.5,86080.374
flow,0.144,86081.389
